city,title,price,location,area,building_area,bedrooms,bathrooms,garage
Jakarta Pusat,"Menteng Termurah 58,5 Juta Per M2 Rumah Modern Tropical, Taman, Pool",Rp 43 Miliar,"Menteng, Jakarta Pusat",: 753 m²,: 520 m²,3,3,3
Jakarta Pusat,Rumah Murah Bebas Banjir Di Jalan Kran Jakarta Pusat Dekat Jalan Garuda,Rp 966 Juta,"Kemayoran, Jakarta Pusat",: 29 m²,: 58 m²,2,2,1
Jakarta Pusat,"Rumah Mewah Menteng 1195 m², 46JT/m Nego",Rp 55 Miliar,"Menteng, Jakarta Pusat",: 1195 m²,: 650 m²,5,4,4
Jakarta Pusat,"Dijual Rumah Bagus 1,25 Lt di Tanah Tinggi Senen Jakarta Pusat, Air Pam Dan Air Tanah, Plafon 6 M, Bisa Utk Kost","Rp 1,32 Miliar","Johar Baru, Jakarta Pusat",: 122 m²,: 102 m²,3,1,1
Jakarta Pusat,3 Lantai Rumah Pusat Kota Akses Motor Dekat Salemba,Rp 470 Juta,"Johar Baru, Jakarta Pusat",: 24 m²,: 80 m²,3,2,1
Jakarta Pusat,Rumah Salemba Raya 1 820 M2 32X25 Bisa Dibangun 7 Lantai SHM - Sertifikat Hak Milik,"Rp 24,9 Miliar","Salemba, Jakarta Pusat",: 620 m²,,,,
Jakarta Pusat,Rumah Siap Huni Bendungan Hilir Lokasi Strategis,"Rp 4,8 Miliar","Bendungan Hilir, Jakarta Pusat",: 115 m²,: 150 m²,3,3,1
Jakarta Pusat,Miliki Rumah 2 Lt. di Prime Area Menteng Jakarta Pusat Hanya 21 M Saja,Rp 21 Miliar,"Menteng, Jakarta Pusat",: 323 m²,: 400 m²,5,6,1
Jakarta Pusat,Dijual Rumah Tua Kos Kosan Di Jln Besar Benhil Jakarta Pusat Shm,Rp 25 Miliar,"Bendungan Hilir, Jakarta Pusat",: 573 m²,: 372 m²,16,17,
Jakarta Pusat,DIJUAL GUEST HOUSE EXECUTIVE DI MENTENG PRIME AREA RING 1,Rp 160 Miliar,"Menteng, Jakarta Pusat",: 1610 m²,: 3000 m²,19,19,5
Jakarta Pusat,"4 Unit Rumah Dijual 2 Lantai Siap Huni, Lokasi Tenang  Menteng",Rp 130 Miliar,"Menteng, Jakarta Pusat",: 820 m²,: 480 m²,3,2,
Jakarta Pusat,"Rumah Jual Cepat Hitung Tanah Lokasi Prime Menteng, Jakarta Pusat",Rp 145 Miliar,"Menteng, Jakarta Pusat",: 1300 m²,: 900 m²,5,4,2
Jakarta Pusat,"Rumah Lama Jual Hitung Tanah di Menteng, Jakarta Pusat",Rp 55 Miliar,"Menteng, Jakarta Pusat",: 646 m²,: 300 m²,3,3,
Jakarta Pusat,Rumah Jual Cepat Harga Njop Lokasi Strategis Tanah Abang,Rp 14 Miliar,"Cideng, Jakarta Pusat",: 493 m²,: 300 m²,3,3,2
Jakarta Pusat,"Hunian Lokasi Strategis Harga Dibawah Pasaran Di Menteng, Jakarta Pusat",Rp 45 Miliar,"Menteng, Jakarta Pusat",: 909 m²,: 400 m²,4,2,7
Jakarta Pusat,Rumah 2 Lantai di Cempaka Putih Jakarta Pusat,Rp 6 Miliar,"Cempaka Putih, Jakarta Pusat",: 250 m²,: 150 m²,5,3,1
Jakarta Pusat,Rumah Tua Hitung Tanah Komersial Di Hos Cokroaminoto Menteng Jakarta Pusat,Rp 69 Miliar,"Menteng, Jakarta Pusat",: 920 m²,: 300 m²,2,2,
Jakarta Pusat,Rumah Tua Hitung Tanah Komersial Di Teuku Cik Ditiro Menteng Jakarta Pusat,Rp 75 Miliar,"Menteng, Jakarta Pusat",: 800 m²,,,,
Jakarta Pusat,"Cepat Rumah Pinggir Jalan 2,5 Lt Di Kramat Sentiong Jakpus",Rp 11 Miliar,"Senen, Jakarta Pusat",: 446 m²,,4,2,2
Jakarta Pusat,Dijual Rumah Menteng Area Tenang Jakarta Pusat,Rp 65 Miliar,"Menteng, Jakarta Pusat",: 894 m²,: 703 m²,5,4,2
Jakarta Pusat,Rumah 2 Lantai Shm Bagus Murah Deket Pasar Baru Jakarta Pusat,Rp 720 Juta,"Pasar Baru, Jakarta Pusat",: 45 m²,: 45 m²,2,2,
Jakarta Pusat,"Dijual Rumah 3.5 Lantai,  Di Tanah Sereal Cideng",Rp 3 Miliar,"Cideng, Jakarta Pusat",: 83 m²,: 250 m²,2,1,1
Jakarta Pusat,Rumah Menteng Ukuran Sedang Siap Huni,Rp 29 Miliar,"Menteng, Jakarta Pusat",: 273 m²,: 500 m²,4,,
Jakarta Pusat,"Jual Rumah 2 Lantai Di Jln Kran V  Minimalis Modern,aman Dan Nyaman",Rp 614 Juta,"Kemayoran, Jakarta Pusat",: 21 m²,: 42 m²,2,2,
Jakarta Pusat,Jual Rumah Industri 2..2 Lantai Minimalis Modern Nyaman Dan Aman,Rp 447 Juta,"Sawah Besar, Jakarta Pusat",: 21 m²,: 41 m²,2,2,
Jakarta Pusat,Rumah Rajawali.,"Rp 14,5 Miliar","Gunung Sahari, Jakarta Pusat",: 446 m²,: 500 m²,5,3,3
Jakarta Pusat,Rumah Cempaka Putih 25 Pinggir Jalan Dekat Kuliner Taman Solo Jakarta Pusat,"Rp 1,91 Miliar","Cempaka Putih, Jakarta Pusat",: 55 m²,: 97 m²,3,3,1
Jakarta Pusat,Dijual Menteng Komersial Area Jalan Lebar Jarang Ada,Rp 55 Miliar,"Menteng, Jakarta Pusat",: 650 m²,,,,
Jakarta Pusat,Rumah Di Mohamad Yamin Menteng Jakpus,Rp 50 Miliar,"Menteng, Jakarta Pusat",: 707 m²,: 787 m²,4,4,
Jakarta Pusat,Rumah Bagus Murah SHM Cempaka Baru Kemayoran,Rp 990 Juta,"Kemayoran, Jakarta Pusat",: 66 m²,: 120 m²,4,2,
Jakarta Pusat,"Rumah Nyaman Lokasi Strategis di Cempaka Putih, Jakarta Pusat",Rp 7 Miliar,"Cempaka Putih, Jakarta Pusat",: 365 m²,: 200 m²,4,4,2
Jakarta Pusat,Hunian Nyaman Modern Di Jalan Industri 2 Gunung Sahari Jakarta Pusat,Rp 498 Juta,"Gunung Sahari, Jakarta Pusat",: 22 m²,: 43 m²,2,2,
Jakarta Pusat,"Jual Harga Njop, Rumah Bagus 2 Lantai, Shm, Unfurnished, Hasyim Ashari, Jakarta Pusat",Rp 5 Miliar,"Hasyim Ashari, Jakarta Pusat",: 180 m²,: 180 m²,6,4,1
Jakarta Pusat,"Rumah Murah Aset BRI, Johar Baru, Jakarta Pusat","Rp 3,86 Miliar","Johar Baru, Jakarta Pusat",: 221 m²,: 244 m²,4,1,
Jakarta Pusat,"Rumah Murah Aset BRI, Johar Baru, Jakarta Pusat","Rp 4,95 Miliar","Johar Baru, Jakarta Pusat",: 436 m²,: 520 m²,4,4,
Jakarta Pusat,"Rumah Murah Aset BRI, Cempaka Putih, Jakarta Pusat","Rp 3,4 Miliar","Cempaka Putih, Jakarta Pusat",: 242 m²,: 210 m²,5,3,
Jakarta Pusat,"Rumah Murah Aset BRI, Cempaka Putih, Jakarta Pusat","Rp 3,5 Miliar","Cempaka Putih, Jakarta Pusat",: 300 m²,: 403 m²,5,3,
Jakarta Pusat,Rumah Murah Dekat WTC Mangga Dua Jakarta Pusat,Rp 425 Juta,"Gunung Sahari, Jakarta Pusat",: 20 m²,: 39 m²,2,2,
Jakarta Pusat,Rumah Bagus Siap Huni Cocok Tempat Usaha Kuliner Atau Kantor di Cempaka Putih Jakarta Pusat,"Rp 13,5 Miliar","Cempaka Putih, Jakarta Pusat",: 513 m²,: 271 m²,4,4,2
Jakarta Pusat,Rumah Kos 17 Kamar Bendungan Hilir Invest Sekarang,"Rp 6,5 Miliar","Bendungan Hilir, Jakarta Pusat",: 125 m²,: 300 m²,17,17,1
Jakarta Pusat,"DIJUAL RUMAH DI MENTENG UNTUK TEMPAT USAHA,BISA 5 LANTAI",Rp 16 Miliar,"Menteng, Jakarta Pusat",: 216 m²,: 140 m²,1,,
Jakarta Pusat,Brand New Luxurious House Menteng Jakarta Pusat SHM Semifurnished,Rp 100 Miliar,"Menteng, Jakarta Pusat",: 879 m²,: 1000 m²,6,5,2
Jakarta Pusat,Rumah Mewah Dekat Pt.pelni Kemayoran Jakarta Pusat,Rp 984 Juta,"Kemayoran, Jakarta Pusat",: 37 m²,: 58 m²,2,3,
Jakarta Pusat,Rumah Mewah Modern Di Cempaka Putih Jakarta Pusat,"Rp 1,97 Miliar","Cempaka Putih, Jakarta Pusat",: 53 m²,: 94 m²,3,3,1
Jakarta Pusat,"Rumah Siap Huni Di Menteng, Bentuk Tanah Bagus",Rp 55 Miliar,"Menteng, Jakarta Pusat",: 1195 m²,: 617 m²,7,5,
Jakarta Pusat,"Turun Harga Kavling Jl Teuku Umar, Menteng, Paling Luas di Menteng, Bisa Dibangun 8 Lantai, Commercial, Ring 1, Paling Elite Lingkungannya. Hubungi Arief 0813 1838 1xxx",Rp 294 Miliar,"Menteng, Jakarta Pusat",: 2975 m²,: 1724 m²,5,5,15
Jakarta Pusat,"Rumah Lama Di Taman Amir Hamzah, Proklamasi",Rp 49 Miliar,"Menteng, Jakarta Pusat",: 500 m²,,,,
Jakarta Pusat,"Rumah Bendungan Jatiluhur, Bendingan Hilir, Jakarta","Rp 10,5 Miliar","Bendungan Hilir, Jakarta Pusat",: 177 m²,: 134 m²,2,2,
Jakarta Pusat,Di Jual Rumah Murah Shm Di Kembang Spatu Johar Baru Jakarta Timur,Rp 491 Juta,"Salemba, Jakarta Pusat",: 23 m²,: 39 m²,2,2,
Jakarta Pusat,Di Jual Rumah Murah Shm Dekat Lotte Mart Di Rawasari Jakpus,"Rp 1,07 Miliar","Salemba, Jakarta Pusat",: 25 m²,: 73 m²,3,2,1
Jakarta Pusat,Rumah Perlu Renov Jual Segera Rasa Murah Di Menteng Jakpus Shm,Rp 40 Miliar,"Menteng, Jakarta Pusat",: 716 m²,: 404 m²,3,3,4
Jakarta Pusat,Jual Rumah Cantik Bendungan Hiir,"Rp 4,25 Miliar","Bendungan Hilir, Jakarta Pusat",: 171 m²,: 250 m²,4,3,1
Jakarta Pusat,"Rumah Letjen Soeprapto, Galur Selatan Jakarta Pusat",Rp 30 Miliar,"Senen, Jakarta Pusat",: 590 m²,: 590 m²,6,6,1
Jakarta Pusat,Rumah Menteng Full Furnish,Rp 18 Miliar,"Menteng, Jakarta Pusat",: 156 m²,: 300 m²,3,3,
Jakarta Pusat,"Rumah Selangkah Ke Sarinah Thamrin, Lokasi Strategis",Rp 18 Miliar,"Kebon Kacang, Jakarta Pusat",: 288 m²,: 280 m²,4,2,1
Jakarta Pusat,Rumah 3 Lantai Baru Furnished SHM Kartini V Dalam Jakarta Pusat,"Rp 1,25 Miliar","Kartini, Jakarta Pusat",: 28 m²,: 63 m²,2,2,
Jakarta Pusat,"Rumah Nyaman Lokasi Strategis di Pegangsaan, Menteng, Jakarta Pusat",Rp 10 Miliar,"Menteng, Jakarta Pusat",: 374 m²,: 374 m²,5,3,2
Jakarta Pusat,Jk40.rumah Kost 24 Kamar di Kwitang Senen Terisi Penuh 100 .,"Rp 6,4 Miliar","Senen, Jakarta Pusat",: 261 m²,: 522 m²,24,24,2
Jakarta Pusat,Rumah Manis Harga Minimalis Di Jalan Spatu Johar Baru Jakpus,Rp 479 Juta,"Johar Baru, Jakarta Pusat",: 21 m²,: 40 m²,2,2,1
Jakarta Pusat,"Rumah Bisa Kpr Cemput 25 Dekat Rsij,kemayoran,salemba,tol","Rp 1,97 Miliar","Senen, Jakarta Pusat",: 55 m²,: 97 m²,3,3,2
Jakarta Pusat,"Rumah Murah Kran 5 Dekat Basarnas,,pelni,senen,tol Ancol",Rp 984 Juta,"Sawah Besar, Jakarta Pusat",: 30 m²,: 58 m²,2,2,1
Jakarta Pusat,Modern Nature Tropical House Menteng Area Brand New,"Rp 4,4 Miliar","Menteng, Jakarta Pusat",: 85 m²,: 290 m²,6,5,2
Jakarta Pusat,Hot Property Rumah Bagus 1 Lantai Dalam Komplek Di Johar Baru Jakarta Pusat,Rp 3 Miliar,"Johar Baru, Jakarta Pusat",: 150 m²,: 120 m²,3,2,
Jakarta Pusat,"Rumah Di Menteng, Colonial Style Cocok Untuk Rumah Kantor, Area Diponegoro","Rp 57,5 Miliar","Menteng, Jakarta Pusat",: 400 m²,,,,
Jakarta Pusat,"Rumah Murah, Daerah Kota Jarang Ada.",Rp 650 Juta,"Kartini, Jakarta Pusat",: 21 m²,: 63 m²,2,2,1
Jakarta Pusat,Rumah Move-In Ready Di Menteng – Harga Terbaik Dengan Open Space Layout Dan Fasilitas Mewah! Rumah Menteng,Rp 43 Miliar,"Menteng, Jakarta Pusat",: 753 m²,: 520 m²,3,3,4
Jakarta Pusat,Dijual Rumah 2 Lantai Lokasi Strategis Dekat Rumah Sakit Islam,"Rp 2,69 Miliar","Cempaka Putih, Jakarta Pusat",: 73 m²,: 109 m²,3,3,
Jakarta Pusat,Rumah Hook di Kartini 3 Sawah Besar di Lokasi Premium,"Rp 2,5 Miliar","Sawah Besar, Jakarta Pusat",: 158 m²,: 158 m²,4,4,1
Jakarta Pusat,"Kusumaatmadja Menteng Dijual Cepat, Lokasi Strategis, Luxury",Rp 80 Miliar,"Menteng, Jakarta Pusat",: 794 m²,: 750 m²,7,8,2
Jakarta Pusat,"Rumah Mewah 2lantai Full Furnish Lt 810/Lb 600, Menteng Jakarta Pusat..",Rp 98 Miliar,"Menteng, Jakarta Pusat",: 810 m²,: 600 m²,6,6,4
Jakarta Pusat,"Dijual Cepat Rumah Hasyim Ashari, Shm Dekat Stasiun Mrt Harmoni","Rp 69,9 Miliar","Hasyim Ashari, Jakarta Pusat",: 914 m²,: 600 m²,4,4,5
Jakarta Pusat,"Rumah Murah kebon kosong Dekat Stasiun Senen, pasar nangka,tol",Rp 476 Juta,"Kemayoran, Jakarta Pusat",: 21 m²,: 41 m²,2,2,
Jakarta Pusat,"Rumah Murah Cemput Timur Gdg Garam Dekat Yarsi,kemayoran,tol","Rp 1,15 Miliar","Kemayoran, Jakarta Pusat",: 30 m²,: 58 m²,2,2,1
Jakarta Pusat,"Rumah Ready Cempaka Putih Tengah Dekat Yarsi,rsij Bisa Kpr","Rp 1,97 Miliar","Percetakan Negara, Jakarta Pusat",: 55 m²,: 97 m²,3,3,1
Jakarta Pusat,"Rumah Di Bendungan Hilir, Dekat Dgn Gedung Dpr Dan Sudirman","Rp 4,75 Miliar","Bendungan Hilir, Jakarta Pusat",: 115 m²,: 135 m²,3,3,1
Jakarta Pusat,Cempaka Putih Tengah Lokasi Terbaik Rumah Hitung Tanah Jakarta Pusat,"Rp 6,9 Miliar","Cempaka Putih, Jakarta Pusat",: 360 m²,: 250 m²,1,1,
Jakarta Pusat,Rumah Daerah Strategis Tidak Banjir,"Rp 8,5 Miliar","Tanah Abang, Jakarta Pusat",: 370 m²,: 277 m²,2,1,2
Jakarta Pusat,Rumah Menteng 2 Lantai Modern Classic Private Pool Prime Area,Rp 85 Miliar,"Menteng, Jakarta Pusat",: 873 m²,: 600 m²,5,3,3
Jakarta Pusat,Rumah Murah 2 Lt Furnish Siap Huni Cempaka Putih Jakarta Pusat,"Rp 2,8 MiliarRp 2.8MHEMAT 50 Jutaan","Cempaka Putih, Jakarta Pusat",: 96 m²,: 192 m²,3,2,2
Jakarta Pusat,Dijual Rumah Menteng Area Tenang Jakarta Pusat,Rp 50 Miliar,"Menteng, Jakarta Pusat",: 753 m²,: 520 m²,4,4,3
Jakarta Pusat,"Rumah Baru Mewah 3 Lantai di Menteng,lokasi Strategis Dan Nyaman",Rp 59 Miliar,"Menteng, Jakarta Pusat",: 717 m²,: 1200 m²,9,5,3
Jakarta Pusat,Rumah Cempaka Putih 4 Lantai Shm Jalan 2 Mobil,"Rp 6,5 Miliar","Cempaka Putih, Jakarta Pusat",: 188 m²,: 362 m²,4,4,1
Jakarta Pusat,Rumah Siap Huni Menteng Prime Area,Rp 53 Miliar,"Menteng, Jakarta Pusat",: 548 m²,: 600 m²,4,,
Jakarta Pusat,Rumah Menteng dekat Teuku Umar,Rp 41 Miliar,"Menteng, Jakarta Pusat",: 586 m²,: 750 m²,4,4,
Jakarta Pusat,Rumah Jl. Kartini Bangunan Baru Masih Fresh,"Rp 3,2 Miliar","Kartini, Jakarta Pusat",: 99 m²,: 250 m²,4,4,1
Jakarta Pusat,Rumah Petojo Utara Lokasi Strategis Harga Masih Nego,"Rp 12,5 Miliar","Petojo, Jakarta Pusat",: 350 m²,: 400 m²,5,4,
Jakarta Pusat,Rumah Strategis 10 Menit ke Mall Grand Indonesia 2 Lantai Siap KPR J25670,"Rp 3,04 Miliar","Tanah Abang, Jakarta Pusat",: 96 m²,: 262 m²,20,8,
Jakarta Pusat,Rumah Hook Dekat Pusat Kota 10 Menit ke Pintu Tol Slipi 2 Harga Nego J11865,"Rp 2,77 Miliar","Cideng, Jakarta Pusat",: 117 m²,: 80 m²,2,1,
Jakarta Pusat,Rumah LT 269 Hadap Selatan Siap KPR 13 Mnt ke Jakarta International Expo Bisa Nego J23698,"Rp 2,21 Miliar","Kemayoran, Jakarta Pusat",: 269 m²,: 269 m²,5,5,
Jakarta Pusat,Jual Cepat Rumah Kost Jl. Industri Jakarta Pusat Setara Hotel,"Rp 15,5 Miliar","Sawah Besar, Jakarta Pusat",: 360 m²,: 1500 m²,44,44,
Jakarta Pusat,Rumah Strategis 10 Mnt ke Monas Jakpus LT 117 SHM Siap KPR J11865,"Rp 2,77 Miliar","Menteng, Jakarta Pusat",: 117 m²,: 80 m²,2,1,
Jakarta Pusat,"Rumah Lokasi Bagus,salemba Raya",Rp 25 Miliar,"Salemba, Jakarta Pusat",: 820 m²,: 620 m²,5,5,3
Jakarta Pusat,Rumah Menteng,Rp 29 Miliar,"Menteng, Jakarta Pusat",: 273 m²,: 550 m²,4,,
Jakarta Pusat,Rumah Menteng,Rp 100 Miliar,"Menteng, Jakarta Pusat",: 879 m²,: 1000 m²,4,4,
Jakarta Pusat,Turun Harga Rumah Menteng Hitung Tanah Dekat Ring 1 Prime Area,"Rp 19,2 Miliar","Menteng, Jakarta Pusat",: 353 m²,: 200 m²,3,2,2
Jakarta Pusat,"Segera Jual!!!... Rumah Cantik Dekat Jl Danau Toba Di Benhil, Pejompongan...","Rp 4,2 Miliar","Bendungan Hilir, Jakarta Pusat",: 105 m²,: 190 m²,4,2,2
Jakarta Pusat,Rumah Town House Sringhill Kemayoran Mewah Furnish Siap Huni Jakarta Utara,Rp 7 Miliar,"Kemayoran, Jakarta Pusat",: 153 m²,: 350 m²,4,3,4
Jakarta Pusat,Di Rumah Bekas di Cempaka Putih Tengah,"Rp 4,59 Miliar","Cempaka Putih, Jakarta Pusat",: 209 m²,: 150 m²,5,5,1
Jakarta Pusat,Rumah Murah Shm Di Cempaka Putih L Jakarta Pusat Dekat Taman Solo,Rp 435 Juta,"Cempaka Putih, Jakarta Pusat",: 20 m²,: 38 m²,2,2,
Jakarta Pusat,Dijual Rumah Semi Apartemen Minimalis Modern 3 Lantai Di Rawasari Jakarta Pusat,"Rp 1,07 Miliar","Percetakan Negara, Jakarta Pusat",: 25 m²,: 73 m²,3,2,1
Jakarta Pusat,Rumah Murah 2 Lantai Lokasi Strategis Banget Jalan Kartini Jakpus,"Rp 8,2 Miliar","Gunung Sahari, Jakarta Pusat",: 256 m²,: 290 m²,5,3,2
Jakarta Pusat,Rumah Tua 2 Lantai Jl Bila Cideng Dekat Tanah Abang Jakarta Pusat,"Rp 4,5 Miliar","Cideng, Jakarta Pusat",: 179 m²,: 200 m²,7,4,
Jakarta Pusat,Rumah 1 Lantai Siap Huni Petojo Sabangan Jakarta Pusat,"Rp 2,6 Miliar","Gambir, Jakarta Pusat",: 93 m²,: 70 m²,2,1,1
Jakarta Pusat,Rumah Tua Lokasi Di Belakang Mcdonald’s Cideng Barat Jakarta Pusat,"Rp 3,5 Miliar","Cideng, Jakarta Pusat",: 144 m²,: 144 m²,3,1,
Jakarta Pusat,Rumah 2 Lantai Dibawah Njop Hanya Hitung Tanah di Talang Menteng,"Rp 7,8 Miliar","Menteng, Jakarta Pusat",: 291 m²,: 255 m²,4,3,2
Jakarta Pusat,Rumah Di Menteng Jakpus Dijual cepat harga nego keras,"Rp 17,5 Miliar","Menteng, Jakarta Pusat",: 312 m²,: 371 m²,4,4,1
Jakarta Pusat,Rumah hitung tanah di Benhil dekat Sudirman,Rp 11 Miliar,"Bendungan Hilir, Jakarta Pusat",: 394 m²,: 250 m²,10,4,1
Jakarta Pusat,Rmh Kebon Kacang 1 Strategis. Dekat Thamrin Dan Metro Tanah Abang. Dapat Dibangun Penginapan Atau Kos Eksklusif,"Rp 4,99 Miliar","Tanah Abang, Jakarta Pusat",: 123 m²,: 100 m²,6,2,1
Jakarta Pusat,Rumah Lama Murah Di Jl Cilamaya Cideng Jakarta Pusat Lt 258m2 Cash Only,"Rp 3,38 Miliar","Cideng, Jakarta Pusat",: 258 m²,: 237 m²,4,3,1
Jakarta Pusat,Rumah 2 Lantai Bagus Semi Furnished Lingkungan Asri di Cempaka Putih Jakarta Pusat,Rp 10 Miliar,"Cempaka Putih, Jakarta Pusat",: 380 m²,: 340 m²,5,4,3
Jakarta Pusat,"Dijual Rumah 4 Lantai Abdi Gunsa Estate Dekat Pusat Bisnis Jakarta, Area Strategis","Rp 1,95 Miliar","Sawah Besar, Jakarta Pusat",: 53 m²,: 90 m²,3,3,1
Jakarta Pusat,Jk23.rumah Penginapan Hotel 50 Kamar Omzet Bagus di Cideng,"Rp 18,5 Miliar","Cideng, Jakarta Pusat",: 339 m²,: 616 m²,50,50,4
Jakarta Pusat,"Dijual Rumah Bagus 1,25 Lt di Tanah Tinggi Kramat Senen Jakarta Pusat, Air Pam Dan Air Tanah, Plafon 6 M, Bisa Utk Kost","Rp 1,32 Miliar","Senen, Jakarta Pusat",: 122 m²,: 102 m²,3,1,1
Jakarta Pusat,"Jual Cepat Rumah Bangunan Zaman Belanda Di Menteng, Jakarta Pusat",Rp 39 Miliar,"Menteng, Jakarta Pusat",: 947 m²,: 739 m²,14,7,5
Jakarta Utara,Dijual Rumah Camar Permai Pik Pantai Indah Kapuk,"Rp 5,8 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 161 m²,: 563 m²,4,5,1
Jakarta Utara,Dijual Rumah Elang Residence,"Rp 16,5 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 537 m²,: 900 m²,5,5,1
Jakarta Utara,"Dijual Rumah 2,5 Lt Strategis Bisa Usaha Daerah Ramai Di Kelapa Gading Jakarta-Utara","Rp 8,5 Miliar","Kelapa Gading, Jakarta Utara",: 200 m²,: 280 m²,7,4,2
Jakarta Utara,"Rumah Danau Sunter di Bawah Njop, Jalan Raya, Jakarta Utara",Rp 27 Miliar,"Sunter, Jakarta Utara",: 1000 m²,: 837 m²,5,5,5
Jakarta Utara,Dijual Rumah Bagus di Muara Karang Jakarta Utata,"Rp 4,5 Miliar","Muara Karang, Jakarta Utara",: 140 m²,: 200 m²,3,2,2
Jakarta Utara,Rumah Mewah 2 Lantai Tidak Banjir Shm Di Dekat Jis Jakarta Utara,Rp 858 Juta,"Ancol, Jakarta Utara",: 36 m²,: 66 m²,2,3,1
Jakarta Utara,Rumah 3 Lantai Di Bandengan Selatan Blkg Ruko Robinson,"Rp 3,85 Miliar","Bandengan, Jakarta Utara",: 109 m²,: 250 m²,3,2,1
Jakarta Utara,"Rumah Pluit 220 m2 - Bangunan Mandiri  3,5 Lantai Bagus Siap Huni","Rp 6,7 Miliar","Pluit, Jakarta Utara",: 220 m²,: 450 m²,4,4,
Jakarta Utara,Rumah Mewah Mayang Pinisi Pik 520m2 Pik Pantai Indah Kapuk,Rp 26 Miliar,"Pantai Indah Kapuk, Jakarta Utara",: 520 m²,: 800 m²,4,4,
Jakarta Utara,Rumah Diamond Golf Pik Furnish 15x30 Pik Pantai Indah Kapuk,"Rp 33,5 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 450 m²,: 720 m²,4,3,
Jakarta Utara,Rumah Mewah Pik Cluster Eksklusive 510m2 Hoek Pik Pantai Indah Kapuk,"Rp 27,8 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 510 m²,: 1200 m²,5,5,
Jakarta Utara,"Termurah Rumah Bgm Pik Kenari Golf, Uk 8x15, 3KT+3KM, SHM",Rp 4 Miliar,"Pantai Indah Kapuk, Jakarta Utara",: 120 m²,: 170 m²,3,3,
Jakarta Utara,Dijual Rumah 2 Lantai 8x15 M² Baru Shm Selatan,"Rp 4,3 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 120 m²,: 170 m²,3,2,
Jakarta Utara,Rumah 2 Lantai Siap Huni di Pantai Indah Kapuk Luas 136m,"Rp 5,8 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 136 m²,: 230 m²,4,2,1
Jakarta Utara,CASH / KPR - Rumah Baru PIK2 Type 10X20 Boulevard,"Rp 7,2 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 200 m²,: 224 m²,4,5,2
Jakarta Utara,Termurah Rumah Pik Bgm Akasia 8x18 (Semi Furnish),"Rp 5,15 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 144 m²,: 250 m²,3,3,1
Jakarta Utara,Termurah Rumah Baru Pik2 Type 8x12.5 (Unfurnish),"Rp 3,3 Miliar","Pantai Indah Kapuk 2, Jakarta Utara",: 100 m²,: 142 m²,3,3,2
Jakarta Utara,Cash / Kpr - Rumah Pik Chopin View Golf + Laut (320m2),"Rp 13,8 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 320 m²,: 500 m²,4,5,2
Jakarta Utara,Termurah Rumah Pik Bgm Kenari Golf 8x15 (Jual Bu),Rp 4 Miliar,"Pantai Indah Kapuk, Jakarta Utara",: 120 m²,: 150 m²,3,3,1
Jakarta Utara,Cash / Kpr - Rumah Baru Pik2 200m2 (10x20),"Rp 7,2 Miliar","Pantai Indah Kapuk 2, Jakarta Utara",: 200 m²,: 224 m²,4,4,2
Jakarta Utara,Murah Rumah Pik Rome 250m2 (10x25) Full Renov,Rp 8 Miliar,"Pantai Indah Kapuk, Jakarta Utara",: 250 m²,: 400 m²,4,4,2
Jakarta Utara,Hitung Tanah Rumah Pik Layar Permai 1 640m2 (16x40),Rp 21 Miliar,"Pantai Indah Kapuk, Jakarta Utara",: 640 m²,: 450 m²,5,4,2
Jakarta Utara,Termurah Rumah Pik2 Type 10x15 - Posisi Boulevard,"Rp 5,4 Miliar","Pantai Indah Kapuk 2, Jakarta Utara",: 150 m²,: 209 m²,4,4,2
Jakarta Utara,[5 Menit Dari Jis] Rumah Minimalis Modern Di Sunter Agung,Rp 455 Juta,"Sunter, Jakarta Utara",: 21 m²,: 41 m²,2,2,
Jakarta Utara,"Murah!! Jual Rumah Hook Di Gading Pelangi , Bisa Nego","Rp 5,5 Miliar","Kelapa Gading, Jakarta Utara",: 208 m²,: 208 m²,3,3,1
Jakarta Utara,DIJUAL TERMURAH RUMAH PIK1 Layar Permai 2 Lantai Shm Sudah Renovasi  Rumah Unfurnished Bagus SHM - Sertifikat Hak Milik di Pantai Indah Kapuk,"Rp 1,75 Miliar","Pantai Indah Kapuk, Jakarta Utara",: 48 m²,: 96 m²,2,2,1
Jakarta Utara,Termurah Rumah Golf Island Pik 6x15 (Kondisi Ready),"Rp 2,9 Miliar","Golf Island, Jakarta Utara",: 90 m²,: 120 m²,3,3,
Jakarta Utara,Cash / Kpr - Rumah Baru Pik2 250m2 (10x25),"Rp 9,5 Miliar","Pantai Indah Kapuk 2, Jakarta Utara",: 250 m²,: 330 m²,4,4,2
