,city,title,price,location,area,building_area,bedrooms,bathrooms,garage
184,Jakarta Selatan,"Rumah Hoek, Shm 2 Lantai Di Taman Metro Alam, Pondok Indah.",50000.0,"Pondok Indah, Jakarta Selatan",1091.0,1113.0,5.0,5.0,0.0
185,Jakarta Selatan,Rumah Siap Huni Bangunan 3 Lantai Dengan Rooftop City View,3200.0,"Tebet, Jakarta Selatan",100.0,160.0,3.0,2.0,1.0
186,Jakarta Selatan,Ps Minggu Tb Simatupang Komplek Dekat Tol Seberang Hotel Aston,2650.0,"Pasar Minggu, Jakarta Selatan",125.0,85.0,4.0,2.0,2.0
187,Jakarta Selatan,"Termurah!!! Tebet Timur Raya, Rumah Mewah Akses Lebar Luas 451 M2",17000.0,"Tebet, Jakarta Selatan",451.0,560.0,5.0,4.0,2.0
188,Jakarta Selatan,"HOUSE TEBET BARAT, AKSES JALAN 2 MOBIL SANGAT STRATEGIS",5700.0,"Tebet, Jakarta Selatan",164.0,300.0,4.0,6.0,0.0
189,Jakarta Selatan,"Rumah Mewah Dan Swimming Pool Di Permata Hijau, Jakarta Selatan",24000.0,"Permata Hijau, Jakarta Selatan",750.0,750.0,5.0,5.0,2.0
191,Jakarta Selatan,Rumah 2 Lt Di Town House Besar Bebas Banjir Jln Msk 3 Mbl Kpr 0,2100.0,"Jagakarsa, Jakarta Selatan",100.0,112.0,3.0,3.0,2.0
192,Jakarta Selatan,Jual Rumah  Area Tenang Cocok Untuk Kantor..murah,12000.0,"Kebayoran Baru, Jakarta Selatan",245.0,325.0,4.0,3.0,0.0
193,Jakarta Selatan,Rumah Zona Komersial 2 Lantai + Basemen Semi Furnished Strategis,42000.0,"Kebayoran Baru, Jakarta Selatan",683.0,689.0,5.0,3.0,8.0
194,Jakarta Selatan,Rumah Shm Bagus 2 Lantai Siap Huni Lingkungan Tenang Dan Nyaman,14500.0,"Pondok Indah, Jakarta Selatan",282.0,315.0,5.0,3.0,1.0
195,Jakarta Selatan,Rumah Siap Huni Lokasi Favorit Tebet Barat Akses Jalan Lebar,3250.0,"Tebet, Jakarta Selatan",90.0,130.0,3.0,3.0,1.0
196,Jakarta Selatan,"Paling Murah! Hitung Tanah Saja 633 Meter, Harga NJOP",19800.0,"Pondok Indah, Jakarta Selatan",633.0,400.0,4.0,3.0,0.0
197,Jakarta Selatan,Promo Soft Launching Cluster Scandinavian Lt 97m² Jagakarsa,1990.0,"Jagakarsa, Jakarta Selatan",97.0,170.0,4.0,4.0,2.0
198,Jakarta Selatan,Dp Mulai 0 Persen Townhouse Cendrawasih Asri di Bintaro,800.0,"Bintaro, Jakarta Selatan",67.0,40.0,2.0,1.0,1.0
199,Jakarta Timur,Rumah Cantik Kota Wisata Termurah,2390.0,"Cibubur, Jakarta Timur",200.0,207.0,4.0,3.0,4.0
200,Jakarta Timur,Rumah Carport Luas Bisa Nego 15 Mnt ke Cibubur Junction Dibantu KPR J23553,470.0,"Ciracas, Jakarta Timur",90.0,80.0,2.0,1.0,0.0
201,Jakarta Timur,Rumah Murah Dan Shm Dekat Apart Basura Cipinang Jakarta Timiur,458.0,"Cipinang, Jakarta Timur",20.0,39.0,2.0,2.0,0.0
202,Jakarta Timur,Rumah Murah Ada Carpot Shm Di Pisangan Baru Selatan,1150.0,"Pisangan Lama, Jakarta Timur",50.0,85.0,3.0,3.0,2.0
203,Jakarta Timur,Rumah Murah Tanah Luas Di Jatiwaringin Asri Bebas Banjir,1400.0,"Jatiwaringin, Jakarta Timur",217.0,90.0,3.0,2.0,0.0
204,Jakarta Timur,Rumah 2 Lantai Mewah Moderen Shm Di Pisangan Baru Jakarta Timur,1190.0,"Matraman, Jakarta Timur",51.0,89.0,3.0,3.0,1.0
205,Jakarta Timur,Rumah Mewah Termurah Jakarta Garden City Cakung Jakarta Timur Dkt Aeon Mall Dan Ikea,1600.0,"Cakung, Jakarta Timur",102.0,69.0,2.0,2.0,2.0
206,Jakarta Timur,Rumah di Duren Sawit bisa custom Dekat St Buaran,2100.0,"Duren Sawit, Jakarta Timur",90.0,110.0,3.0,3.0,2.0
207,Jakarta Timur,Rumah 2lt 8x15 120m 3kt Cluster Thames Jgc Jakarta Garden City,1950.0,"Jakarta Garden City, Jakarta Timur",120.0,90.0,3.0,3.0,2.0
208,Jakarta Timur,"Kavling Polri Kayu Mas, Jakarta Timur - Modern Tropis Kontemporer, High-End Material Quality  ( Rumah 2 Lantai Shm Bagus Utara )",5350.0,"Pulo Gadung, Jakarta Timur",299.0,399.0,5.0,3.0,2.0
209,Jakarta Timur,Rumah Cantik Murah Design Elegan Dalam Cluster  Kp Tengah  Kramatjati Jaktim,2090.0,"Kramat Jati, Jakarta Timur",84.0,110.0,3.0,3.0,0.0
210,Jakarta Timur,Rumah di Kota Wisata Cibubur Termurah,2990.0,"Kota Wisata, Jakarta Timur",220.0,201.0,4.0,3.0,2.0
211,Jakarta Timur,Rumah Murah Hadap Jalan Raya Di Area Rawamangun,2500.0,"Rawamangun, Jakarta Timur",76.0,90.0,2.0,2.0,2.0
212,Jakarta Timur,Townhouse  Di Cipinang Elok Jaktim,550.0,"Jatinegara, Jakarta Timur",25.0,50.0,2.0,2.0,1.0
213,Jakarta Timur,Dijual Rumah Baru Dalam Komplek Elite Akses Jalan Lebar Di Pondok Kelapa Jakarta Timur,4250.0,"Pondok Kelapa, Jakarta Timur",145.0,250.0,4.0,3.0,2.0
214,Jakarta Timur,Turun Harga Rumah Second Dalam Cluster Dekat Pintu Tol Jatiwaringin Siap Huni Di Pondok Bambu Jakarta Timur,3800.0,"Pondok Bambu, Jakarta Timur",166.0,128.0,3.0,3.0,6.0
215,Jakarta Timur,Rumah Murah Luas 4kt Terdapat Balkkon Dekat Mal Siap Kpr J20876,1930.0,"Pasar Rebo, Jakarta Timur",130.0,180.0,3.0,3.0,1.0
216,Jakarta Timur,"Turun Harga, Rumah Second Kokoh Terawat Dekat Exit Tol Becakayu Dalam Komplek Di Pondok Kelapa Duren Sawit Jakarta Timur",5000.0,"Duren Sawit, Jakarta Timur",250.0,409.0,5.0,5.0,2.0
217,Jakarta Timur,Pulo Asem Timur Raya Rumah 2 Lantai Bagus Dan Siap Huni,9800.0,"Pulo Asem, Jakarta Timur",375.0,500.0,5.0,3.0,0.0
218,Jakarta Timur,"Termurah, Jual Butuh, Rumah  Depan Taman Di Citra Gran Cibubur",2250.0,"Citra Grand, Jakarta Timur",160.0,230.0,3.0,3.0,2.0
219,Jakarta Timur,Turun Harga Dijual Cepat Rumah 2lt Rapih Di Raffles Hills Cibubut,2500.0,"Raffles Hills, Jakarta Timur",171.0,129.0,3.0,3.0,1.0
220,Jakarta Timur,"Dijual Cepat
rumah Mewah Dalam Komplek Jakarta Timur",2580.0,"Duren Sawit, Jakarta Timur",186.0,165.0,5.0,4.0,1.0
221,Jakarta Timur,"Dijual Cepat Malaka Country Estate Pondok Kopi, Jakarta Timur.",3700.0,"Pondok Kopi, Jakarta Timur",150.0,370.0,5.0,6.0,0.0
222,Jakarta Timur,Rumah Termurah Di Cibubur Ciracas Jakarta Timur...,650.0,"Cijantung, Jakarta Timur",67.0,60.0,3.0,2.0,1.0
223,Jakarta Timur,Rumah Mewah Lokasi Premium   Selangkah Ke Aeon Mall Dan Ikea Jakarta Garden City Cakung  Jakarta Timur,3400.0,"Cakung, Jakarta Timur",105.0,140.0,4.0,3.0,2.0
224,Jakarta Timur,Rumah Mewah  Termurah  Cluster Dkt Aeon Mall Dan Ikea Jakarta Garden City,1800.0,"Cakung, Jakarta Timur",85.0,73.0,4.0,3.0,2.0
225,Jakarta Timur,Harga Termurah Rumah 2lt 5x17 85m 3kt Mahakam The Signature Jgc,1810.0,"Cakung, Jakarta Timur",85.0,63.0,4.0,2.0,0.0
226,Jakarta Timur,Rumah 2lt 8x15 120m Type 3KT Cluster Alamanda JGC Jakarta Garden City,2100.0,"Jakarta Garden City, Jakarta Timur",120.0,168.0,3.0,3.0,1.0
227,Jakarta Timur,Ex Rumah Contoh 3lt Furnished 200m 14x14 4KT Cluster Sentarum Asya Jgc Jakarta,5900.0,"Cakung, Jakarta Timur",195.0,193.0,4.0,4.0,2.0
228,Jakarta Timur,Rumah 6x15 90m Type 3kt Cluster Shinano Jgc Jakarta Garden City,1450.0,"Jakarta Garden City, Jakarta Timur",90.0,63.0,3.0,1.0,2.0
229,Jakarta Timur,Rumah 3lt 9x14 126m 4KT Sf Cluster Matana Asya Jgc Jakarta Garden City,3300.0,"Cakung, Jakarta Timur",126.0,146.0,4.0,4.0,2.0
230,Jakarta Timur,"Turun Harga Rumah Hook Asya Cluster Matana, Jakarta Garden City, 007",4200.0,"Cakung, Jakarta Timur",204.0,177.0,5.0,5.0,2.0
231,Jakarta Timur,Flash Sale Rumah 3lt 9x14 126m Type 4KT Cluster Sentarum Asya Jgc Cakung,4100.0,"Cakung, Jakarta Timur",126.0,171.0,4.0,4.0,0.0
232,Jakarta Timur,Rumah 2lt 244m Type 4KT Cluster Dbanyan Jgc Jakarta Garden City,4650.0,"Cakung, Jakarta Timur",244.0,252.0,4.0,3.0,0.0
233,Jakarta Timur,Rumah 2lt 148m Type 3KT Cluster Cassia Jgc Jakarta Garden City,2700.0,"Cakung, Jakarta Timur",148.0,156.0,3.0,3.0,0.0
234,Jakarta Timur,"Lelang Rumah di Ujung Menteng, Cakung Jakarta Timur",1240.0,"Cakung, Jakarta Timur",90.0,144.0,3.0,2.0,0.0
235,Jakarta Timur,For Sale Rumah 2 Lantai Semi Furnish Super B.u  Dalam Komplek  Condet Kramatjati Jaktim,1800.0,"Kramat Jati, Jakarta Timur",135.0,150.0,4.0,3.0,0.0
237,Jakarta Timur,Murah Rumah 481 Mtr Mewah Kolam Renang Pribadi Duren Sawit  Etty,7500.0,"Duren Sawit, Jakarta Timur",481.0,290.0,7.0,5.0,8.0
238,Jakarta Timur,Rumah Siap Huni Premium Akses Strategis Dekat Toll & Lrt,1300.0,"Jatiwaringin, Jakarta Timur",77.0,85.0,3.0,2.0,2.0
239,Jakarta Timur,Rumah Cantik 2lt Malaka Country Estate,2290.0,"Duren Sawit, Jakarta Timur",180.0,200.0,4.0,3.0,2.0
240,Jakarta Timur,Rumah Lama Termurah Eramas 2000 Dibawah Njop,2990.0,"Cakung, Jakarta Timur",534.0,505.0,6.0,4.0,4.0
241,Jakarta Timur,"Rumah Strategis Di Duren Sawit,akses Mudah Jakarta",3000.0,"Duren Sawit, Jakarta Timur",351.0,180.0,5.0,3.0,4.0
242,Jakarta Timur,"Grand Royal Cipayung,rumah 3 Lantai Dijual Harga Kompetitif",1300.0,"Cipayung, Jakarta Timur",72.0,200.0,4.0,3.0,2.0
243,Jakarta Timur,Rumah 3 Lantai 4KT Cluster Sentarum Asya Jakarta Garden City Jgc,4100.0,"Jakarta Garden City, Jakarta Timur",126.0,171.0,4.0,4.0,2.0
244,Jakarta Timur,Rumah Minimalis Dua Lantai Lokasi Strategis Dekat Taman Kota Yg Asri Sejuk Di Cipayung Jakarta Timur,275.0,"Cipayung, Jakarta Timur",22.0,45.0,2.0,1.0,1.0
245,Jakarta Timur,Rumah LT 144 Hadap Timur Siap KPR dekat Sekolah dan Mall di Jaktim Bisa Nego J23836,1830.0,"Duren Sawit, Jakarta Timur",144.0,110.0,4.0,4.0,0.0
246,Jakarta Timur,Rumah Mewah Hadap Selatan Bisa Nego 10 menit ke Mal Ciputra Cibubur Siap KPR J25431,2550.0,"Cibubur, Jakarta Timur",180.0,236.0,5.0,3.0,0.0
247,Jakarta Timur,Rumah Hadap Selatan Halaman Luas 10 Menit ke Mall Ciputra Cibubur Siap KPR J16914,1280.0,"Cibubur, Jakarta Timur",150.0,91.0,3.0,1.0,0.0
248,Jakarta Timur,Rumah SHM LT 112 Dibantu KPR 800jt dekat Cibubur Junction Harga Nego  J21144,830.0,"Cibubur, Jakarta Timur",112.0,75.0,2.0,2.0,0.0
249,Jakarta Timur,Rumah 9 Menit ke Stasiun Cakung Harga Nego LT 140 Dibantu KPR J24492,1550.0,"Cakung, Jakarta Timur",140.0,100.0,4.0,2.0,0.0
250,Jakarta Timur,Rumah 2lt Luas 6x14 84m 2KT Cluster Sentarum Asya Jgc Jakarta Garden City,2600.0,"Cakung, Jakarta Timur",84.0,80.0,2.0,3.0,0.0
251,Jakarta Timur,Mau rumah keren modern minimalis di Cipinang elok dg harga murah?,458.0,"Cipinang, Jakarta Timur",20.0,39.0,2.0,2.0,0.0
252,Jakarta Timur,"Rumah 2 Lantai Di Kelapa Dua Wetan Ciracas,jakarta Timur",1330.0,"Ciracas, Jakarta Timur",138.0,200.0,4.0,4.0,1.0
253,Jakarta Timur,"[ Rumah Mewah, Full Furnished, Bisa Kpr] Di Pisangan Baru Jakarta Timur",2630.0,"Pisangan Lama, Jakarta Timur",76.0,100.0,3.0,2.0,1.0
254,Jakarta Timur,Rumah Mewah Di Cipinang Raya Jakarta Timur,2500.0,"Cipinang, Jakarta Timur",76.0,90.0,3.0,3.0,1.0
255,Jakarta Timur,Dijual Rumah 2 Lantai 10 Menit Dari Tol Jatinegara,1350.0,"Matraman, Jakarta Timur",45.0,87.0,2.0,2.0,1.0
256,Jakarta Timur,Dijual Rumah 2 Lantai Sederhana 10 Menit Dari Mall Basyura,458.0,"Cipinang, Jakarta Timur",20.0,39.0,2.0,2.0,0.0
257,Jakarta Timur,Rumah Carport Luas 10 Mnt ke Cibubur Plaza Dibantu KPR Bisa Nego J23553,470.0,"Cibubur, Jakarta Timur",90.0,80.0,2.0,1.0,0.0
258,Jakarta Timur,Rumah Hook Luas 10 menit ke Trans Studio Mall Cibubur Semi Furnished Bisa Nego J19712,1060.0,"Cibubur, Jakarta Timur",164.0,75.0,2.0,1.0,0.0
259,Jakarta Timur,Rumah Lb 215 Dekat Mall Dan Lrt di Jakarta Harga Nego Dibantu Kpr J15948,4370.0,"Cakung, Jakarta Timur",162.0,215.0,4.0,3.0,0.0
260,Jakarta Timur,Rumah Minimalis Seken 15 Menit ke Stasiun Harjamukti Hadap Timur Siap KPR J22181,670.0,"Cibubur, Jakarta Timur",70.0,48.0,2.0,1.0,0.0
261,Jakarta Timur,Rumah Siap Huni Bebas Banjir dekat Mall Grand Cakung Dibantu KPR J18362,540.0,"Cakung, Jakarta Timur",90.0,72.0,3.0,1.0,0.0
262,Jakarta Timur,Rumah SHM Hadap Utara 8 Menit ke Metropolitan Mall Cibubur Harga Nego J20700,650.0,"Cibubur, Jakarta Timur",72.0,100.0,3.0,2.0,0.0
263,Jakarta Timur,Rumah Murah Strategis dekat  Mall Grand Cakung Jaktim Harga Nego Dibantu KPR J26462,630.0,"Cakung, Jakarta Timur",72.0,45.0,2.0,1.0,0.0
264,Jakarta Timur,Rumah SHM Cantik 7 menit ke Mall Ciputra Cibubur Free Renov Semi Furnished J22024,1070.0,"Cibubur, Jakarta Timur",105.0,122.0,2.0,2.0,0.0
265,Jakarta Timur,Rumah Mewah 3 Lt Harga Nego 7 Menit ke Mall Grand Cakung Siap KPR J24933,3430.0,"Cakung, Jakarta Timur",160.0,250.0,4.0,4.0,0.0
266,Jakarta Timur,Rumah Gratis Renov 15 Menit ke Mall Metropolitan Cibubur Harga Nego Siap KPR J26903,470.0,"Cibubur, Jakarta Timur",60.0,40.0,2.0,1.0,0.0
267,Jakarta Timur,"Rumah 2 Lt Bisa Nego Dibantu KPR dekat Green Pramuka Square Mall, Jaktim J17509",1660.0,"Rawamangun, Jakarta Timur",68.0,80.0,3.0,1.0,0.0
268,Jakarta Timur,Rumah SHM 2 Lt dekat Cibubur Junction Sudah Renov Ready Furnished J21131,1050.0,"Cibubur, Jakarta Timur",77.0,120.0,2.0,2.0,0.0
269,Jakarta Timur,Rumah Minimalis Modern Akses Dekat Pintu Tol Cakung 2 Semi Furnish J25828,1000.0,"Cakung, Jakarta Timur",60.0,87.0,3.0,2.0,0.0
270,Jakarta Timur,Rumah SHM LT 238 Bisa Nego 10 Menit ke Mall Cipinang Indah Dibantu KPR J26748,4980.0,"Rawamangun, Jakarta Timur",238.0,158.0,4.0,3.0,0.0
271,Jakarta Timur,"Dijual Rumah Di Cluster Jura Metland Menteng Jakarta Timur, Rumah Baru Gress",1700.0,"Cakung, Jakarta Timur",96.0,70.0,2.0,2.0,0.0
272,Jakarta Timur,"Rumah Nyaman Di Bukit Permai,cibubur Dijual!",3000.0,"Cibubur, Jakarta Timur",165.0,250.0,4.0,4.0,2.0
273,Jakarta Timur,Rumah 2 lantai Perumahan Tamab Modern Cakung Jakarta Timur,5000.0,"Cakung, Jakarta Timur",308.0,400.0,4.0,4.0,2.0
274,Jakarta Timur,Rumah Murah Modern 2 Lantai di Cipinang Elok Jakarta Timur,401.0,"Cipinang, Jakarta Timur",16.0,34.0,2.0,1.0,0.0
275,Jakarta Timur,Rumah 2 Lantai Dekat Smp 258 Ciracas Cibubur Jakarta Timur,819.0,"Cibubur, Jakarta Timur",61.0,84.0,3.0,2.0,1.0
276,Jakarta Timur,Mewah 1 km Plaza Cibubur 5 Menit Pintu Toll Strategis Banyak Fr33 nya,1600.0,"Cibubur, Jakarta Timur",80.0,135.0,3.0,3.0,2.0
277,Jakarta Timur,Di  Rumah 2lt  Pisangan Baru Jaktim,1400.0,"Matraman, Jakarta Timur",53.0,103.0,3.0,3.0,1.0
278,Jakarta Timur,Rumah cepat Bumi Permai di Jakarta Timur,6000.0,"Ciracas, Jakarta Timur",606.0,390.0,5.0,4.0,0.0
279,Jakarta Timur,"Turun Harga  Cepat Rumah 2 Lantai, Renov, SHM Jakarta Garden City Jakarta Garden City, Cakung, Cakung Timur, Jakarta Timur",1700.0,"Jakarta Garden City, Jakarta Timur",102.0,85.0,3.0,2.0,2.0
280,Jakarta Timur,"Rumah Hook Murah Di Perumahaan Mewah Kavling Tni Al Jl. Selat Makassar, Duren Sawit, Jaktim",3990.0,"Duren Sawit, Jakarta Timur",684.0,347.0,7.0,5.0,0.0
281,Jakarta Timur,Turun Harga Rumah Second Hook Hitung Tanah Di Rawamangun Jakarta Timur,16500.0,"Rawamangun, Jakarta Timur",886.0,600.0,5.0,3.0,2.0
282,Jakarta Timur,Rumah Baru Desain Classic 4 Kamar Tidur Carport 4 Mobil Akses Jalan Lebar Duren Sawit Jakarta Timur,4300.0,"Duren Sawit, Jakarta Timur",140.0,250.0,4.0,4.0,2.0
283,Jakarta Timur,Rumah Baru Dalam Komplek Bebas Banjir Di Area Duren Sawit Jakarta Timur,4800.0,"Duren Sawit, Jakarta Timur",215.0,290.0,5.0,5.0,4.0
284,Jakarta Timur,Rumah Halaman Luas dekat Trans Studio Mall Cibubur Harga Nego Dibantu KPR J1348,650.0,"Cibubur, Jakarta Timur",66.0,45.0,2.0,1.0,0.0
285,Jakarta Timur,Turun Harga Kontrakan 16 Pintu 1 Kios Dekat Exit Tol Becakayu Pondok Kelapa Jakarta Timur.,4000.0,"Pondok Kelapa, Jakarta Timur",387.0,700.0,1.0,1.0,0.0
286,Jakarta Timur,Rumah Bata Merah Scandinavian Cibubur  Ciracas Jakarta Timur,1100.0,"Cibubur, Jakarta Timur",72.0,75.0,3.0,2.0,1.0
287,Jakarta Timur,Rumah Baru Dp 0 Mahakam Unit Batalan Jakarta Garden City,2650.0,"Jakarta Garden City, Jakarta Timur",136.0,110.0,3.0,3.0,2.0
288,Jakarta Timur,Rumah Strategis Untuk Usaha Di Rawamangun Jakarta Timur,11000.0,"Rawamangun, Jakarta Timur",504.0,280.0,10.0,5.0,4.0
289,Jakarta Timur,Rumah SHM Hadap Timur 10 Mnt ke Cibubur Plaza Siap Huni Dibantu KPR J24182,670.0,"Cibubur, Jakarta Timur",66.0,45.0,2.0,1.0,0.0
290,Jakarta Timur,Rumah Hadap Selatan LT 265 Siap KPR Hadap Selatan 15 menit ke Stasiun TMII J20691,2440.0,"Cipayung, Jakarta Timur",265.0,200.0,3.0,3.0,0.0
291,Jakarta Timur,Rumah Baru Siap Huni Cakung Jakarta Strategis,2000.0,"Cakung, Jakarta Timur",96.0,125.0,3.0,2.0,0.0
292,Jakarta Timur,Rumah Baru 2 Lantai Hanya 5 Menit Ke Lrt Cibubur Dan Tol,947.0,"Cibubur, Jakarta Timur",64.0,76.0,3.0,2.0,1.0
293,Jakarta Timur,Rumah Baru Siap Huni Dinding Bata Merah 5 Menit Ke Lrt Cibubur,1470.0,"Cibubur, Jakarta Timur",80.0,95.0,3.0,3.0,2.0
294,Jakarta Timur,"Rumah 3lt Bagus Lb 302m- Rp 3,95m Kolam Renang Pribadi Di Komplek",3950.0,"Cipinang, Jakarta Timur",161.0,302.0,2.0,3.0,2.0
295,Jakarta Timur,"Dijual Cepat Rumah Hook Ff Siap Huni di Cluster Eropa Sedayu City , Bisa Nego",6700.0,"Cakung, Jakarta Timur",234.0,240.0,3.0,3.0,2.0
296,Jakarta Timur,Rumah Modern 2 Lantai Di Cipinang Elok Jakarta Timur,401.0,"Cipinang, Jakarta Timur",30.0,55.0,2.0,2.0,0.0
297,Jakarta Timur,Rumah Siap Huni 15 Menit Ke Rs Persahabatan Rawamangun,2450.0,"Rawamangun, Jakarta Timur",88.0,120.0,5.0,4.0,2.0
298,Jakarta Timur,Rumah Mewah Siap Huni Dekat Al Azhar Di Rawamangun,4100.0,"Rawamangun, Jakarta Timur",174.0,212.0,5.0,5.0,3.0
299,Jakarta Timur,Termurah Rumah Minimalis Dekat Al Azhar Rawamangun,1070.0,"Rawamangun, Jakarta Timur",30.0,80.0,3.0,3.0,1.0
300,Jakarta Timur,"Rumah Baru Siap Huni Di Pondok Bambu,duren Sawit Jakarta Timur",2400.0,"Duren Sawit, Jakarta Timur",93.0,140.0,4.0,4.0,2.0
301,Jakarta Timur,"Rumah Baru Row Jalan Lebar Di Duren Sawit,jakarta Timur",2800.0,"Duren Sawit, Jakarta Timur",140.0,160.0,5.0,4.0,2.0
302,Jakarta Timur,Jual Cepat Rumah 2 Lantai di Cluster Shinano JGC,3000.0,"Cakung, Jakarta Timur",130.0,200.0,3.0,2.0,1.0
303,Jakarta Timur,Rumah Ala Resort Dp 0 Di Jgc Jakarta Garden City,2700.0,"Cakung, Jakarta Timur",105.0,156.0,4.0,4.0,2.0
304,Jakarta Timur,"Rumah Hunian Dekat Pintu Toll, Lrt Dan Mall Cibubur Jaktim",3950.0,"Cibubur, Jakarta Timur",574.0,400.0,4.0,2.0,1.0
306,Jakarta Timur,"rumah full furnished pisangan baru siap huni dekat bea cukai,tol",2630.0,"Jatinegara, Jakarta Timur",85.0,100.0,3.0,3.0,1.0
307,Jakarta Timur,Rumah Murah Mewah Asya Matana Jakartagardencity,3150.0,"Cakung, Jakarta Timur",126.0,146.0,4.0,3.0,2.0
308,Jakarta Timur,Rumah Ekslusif Siap Huni Cluster Mahakam di Jakarta Garden City,1690.0,"Cakung, Jakarta Timur",102.0,69.0,2.0,2.0,1.0
309,Jakarta Timur,Rumah Cantik Siap Huni di Raffles Hills Cibubur,3500.0,"Raffles Hills, Jakarta Timur",200.0,200.0,4.0,4.0,1.0
310,Jakarta Timur,Rumah Hgb Cluster Thames Jakarta Garden City Cakung Jakarta Timur,1420.0,"Jakarta Garden City, Jakarta Timur",90.0,58.0,2.0,2.0,2.0
311,Jakarta Timur,Rumah Cluster Shinano Jakarta Garden City Cakung Jakarta Timur,1500.0,"Cakung, Jakarta Timur",90.0,70.0,3.0,1.0,1.0
312,Jakarta Timur,"Rumah Mewah Baru Siap Huni Di Pondok Bambu,jakarta Timur",3500.0,"Pondok Bambu, Jakarta Timur",126.0,250.0,5.0,5.0,2.0
313,Jakarta Timur,"Rumah Mewah Semi Furnish Di Kav Marinir Pdk Kelapa,jakarta Timur",8500.0,"Pondok Kelapa, Jakarta Timur",350.0,400.0,5.0,4.0,2.0
314,Jakarta Timur,"Rumah Mewah Akses Lebar  Di Kav Marinir Pdk Kelapa,jakarta Timur",5000.0,"Pondok Kelapa, Jakarta Timur",252.0,350.0,8.0,6.0,2.0
315,Jakarta Timur,"Rumah Baru Modern Tropis Dalam Komplek Di Duren Sawit,jakarta Tim",3800.0,"Duren Sawit, Jakarta Timur",134.0,184.0,5.0,5.0,2.0
316,Jakarta Timur,Rumah Plus Kos 3 Lantai Rooftoop Rawamangun Jakarta Timur,3800.0,"Rawamangun, Jakarta Timur",183.0,449.0,9.0,9.0,2.0
317,Jakarta Timur,Rumah 2 Lantai Bebas Banjir Lokasi Strategis,12800.0,"Rawamangun, Jakarta Timur",676.0,590.0,6.0,4.0,5.0
318,Jakarta Timur,Rumah 2 Lantai Siap Huni Gaya Bali  Deket Tol Cibubur/Lrt Harjamukti,800.0,"Cibubur, Jakarta Timur",54.0,80.0,3.0,2.0,1.0
319,Jakarta Timur,Rumah Murah Jual Bu Dibawah Pasar Jl Boulevard Cibubur Residence,1850.0,"Cibubur, Jakarta Timur",126.0,160.0,4.0,3.0,2.0
320,Jakarta Timur,Rumah Cantik 2lt Termurah Kota Wisata,2390.0,"Kota Wisata, Jakarta Timur",200.0,250.0,4.0,3.0,2.0
321,Jakarta Timur,Termurah Rumah Asya 2 Lantai Cluster Sentarum Asya Jgc Cakung,2600.0,"Jakarta Garden City, Jakarta Timur",84.0,87.0,2.0,3.0,2.0
322,Jakarta Timur,Termurah Rumah 2lt 5x17 85m 2kt Mahakam Jgc Jakarta Garden City,1530.0,"Jakarta Garden City, Jakarta Timur",85.0,69.0,2.0,2.0,1.0
323,Jakarta Timur,Termurah Rumah 2Lantai 6x15 Type 3+1Kt Cluster Shinano Jgc Cakung,1450.0,"Jakarta Garden City, Jakarta Timur",90.0,63.0,3.0,2.0,2.0
324,Jakarta Timur,Rumah Termurah Mahakam Jgc 2 Lantai Lebar 6 Unit Batalan Cukup Bayar 30juta Lanjut Kpr Free Ppn Dekat Aeon Ikea Jgc,1690.0,"Jakarta Garden City, Jakarta Timur",90.0,74.0,2.0,2.0,1.0
325,Jakarta Timur,Rumah Casia Jgc Area Depan Jual Murah Nego Sampai Jadi Kpr Kita Bantu Proses Sampai Gol,2690.0,"Jakarta Garden City, Jakarta Timur",148.0,156.0,3.0,3.0,1.0
326,Jakarta Timur,Dijual Cepat Rumah Mewah Cantik Siap Huni Harga Miring Dekat Sekolah Dan Perbelanjaan Dan Dekat Tol Becak Kayu Dan Cawang Dan Bebas Banjir Area Pondok Bambu Pondok Kelapa Duren Sawit Jakarta Timur,3500.0,"Pondok Bambu, Jakarta Timur",126.0,250.0,4.0,4.0,2.0
327,Jakarta Timur,Rumah Modern Mewah 2 Lantai Siap Huni Di Jl Cipinang Baru Jakarta Timur,2350.0,"Cipinang, Jakarta Timur",76.0,90.0,3.0,3.0,1.0
328,Jakarta Timur,Rumah Modern 2 Lantai Di Jl.srikaya Utan Kayu Matraman Jakarta Timur,457.0,"Utan Kayu, Jakarta Timur",25.0,42.0,2.0,2.0,0.0
329,Jakarta Timur,New Cluster Pisangan Baru Selatan  Dekat Stasiun Jatinegara,899.0,"Jatinegara, Jakarta Timur",36.0,71.0,3.0,3.0,1.0
330,Jakarta Timur,Dijual Cepat Rumah Di Pisangan Baru Matraman Jakarta Timur,998.0,"Pisangan Lama, Jakarta Timur",40.0,76.0,2.0,3.0,1.0
331,Jakarta Timur,Rumah Kantor 2 Lantai Luas 474 Meter Rawamangun Harga Miring,5500.0,"Rawamangun, Jakarta Timur",474.0,539.0,5.0,3.0,6.0
332,Jakarta Timur,Rumah Mewah Di Pisangan Baru Utara Akarta Timur,1520.0,"Pisangan Lama, Jakarta Timur",48.0,95.0,3.0,3.0,1.0
333,Jakarta Timur,Rumah Minimalis Modern Di Utan Kayu Jakarta Pusat,457.0,"Utan Kayu, Jakarta Timur",21.0,41.0,2.0,2.0,0.0
